#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD12B	ABHD18	9606.ENSP00000336693	9606.ENSP00000496010	0	0	0	0	0	0	0	0.465	0.465
HIF1A	MXI1	9606.ENSP00000437955	9606.ENSP00000331152	0	0	0	0	0.066	0.045	0	0.659	0.670
HIF1A	CD86	9606.ENSP00000437955	9606.ENSP00000332049	0	0	0	0	0.042	0	0	0.432	0.432
HIF1A	BSG	9606.ENSP00000437955	9606.ENSP00000333769	0	0	0	0	0	0	0	0.438	0.438
HIF1A	COL18A1	9606.ENSP00000437955	9606.ENSP00000352798	0	0	0	0	0.053	0	0	0.507	0.513
HIF1A	PARP1	9606.ENSP00000437955	9606.ENSP00000355759	0	0	0	0	0.057	0.292	0	0.596	0.707
HIF1A	PRDM1	9606.ENSP00000437955	9606.ENSP00000358092	0	0	0	0	0.084	0	0	0.581	0.600
HIF1A	NGF	9606.ENSP00000437955	9606.ENSP00000358525	0	0	0	0	0	0	0	0.637	0.637
HIF1A	ABL1	9606.ENSP00000437955	9606.ENSP00000361423	0	0	0	0	0	0.071	0	0.484	0.500
HIF1A	RNF5	9606.ENSP00000437955	9606.ENSP00000364235	0	0	0	0	0	0.292	0	0.341	0.513
HIF1A	RGCC	9606.ENSP00000437955	9606.ENSP00000368664	0	0	0	0	0.042	0	0	0.632	0.632
HIF1A	ESRRB	9606.ENSP00000437955	9606.ENSP00000370270	0	0	0	0	0.067	0.331	0	0.247	0.489
HIF1A	KITLG	9606.ENSP00000437955	9606.ENSP00000495951	0	0	0	0	0.042	0	0	0.445	0.445
HIF1A	DNM1L	9606.ENSP00000437955	9606.ENSP00000449089	0	0	0	0	0.063	0	0	0.440	0.453
HLA-E	LAG3	9606.ENSP00000365817	9606.ENSP00000203629	0	0	0	0	0.060	0.101	0	0.507	0.547
HLA-E	CD69	9606.ENSP00000365817	9606.ENSP00000228434	0	0	0	0	0.102	0.052	0	0.783	0.799
HLA-E	HCST	9606.ENSP00000365817	9606.ENSP00000246551	0	0	0	0	0.180	0	0	0.505	0.576
HLA-E	NECTIN2	9606.ENSP00000365817	9606.ENSP00000252483	0	0	0	0	0.050	0	0	0.746	0.748
HLA-E	NLRC5	9606.ENSP00000365817	9606.ENSP00000262510	0	0	0	0	0.238	0	0	0.325	0.464
HLA-E	TYROBP	9606.ENSP00000365817	9606.ENSP00000262629	0	0	0	0	0.224	0	0.500	0.720	0.881
HLA-E	KLRG1	9606.ENSP00000365817	9606.ENSP00000266551	0	0	0	0	0	0.052	0	0.623	0.627
HLA-E	LILRA4	9606.ENSP00000365817	9606.ENSP00000291759	0	0	0	0	0.128	0.183	0.500	0.148	0.656
HLA-E	ELF4	9606.ENSP00000365817	9606.ENSP00000311280	0	0	0	0	0.106	0	0	0.366	0.409
HLA-E	CD300C	9606.ENSP00000365817	9606.ENSP00000329507	0	0	0	0	0.107	0	0	0.506	0.540
HLA-E	CD86	9606.ENSP00000365817	9606.ENSP00000332049	0	0	0	0	0.135	0	0	0.419	0.476
HLA-E	RAET1E	9606.ENSP00000365817	9606.ENSP00000349709	0	0	0	0	0.059	0	0	0.419	0.429
HLA-E	PLXNA3	9606.ENSP00000365817	9606.ENSP00000358696	0	0	0	0	0	0.421	0	0	0.420
HLA-E	CD9	9606.ENSP00000365817	9606.ENSP00000371958	0	0	0	0	0.088	0	0	0.375	0.405
HLA-E	CCL4	9606.ENSP00000365817	9606.ENSP00000482259	0	0	0	0	0.122	0	0	0.368	0.421
HLA-E	TRIM31	9606.ENSP00000365817	9606.ENSP00000365924	0	0	0	0	0.042	0	0	0.509	0.509
HLTF	SLF1	9606.ENSP00000308944	9606.ENSP00000265140	0	0	0	0	0.108	0.127	0	0.459	0.542
HLTF	MMS22L	9606.ENSP00000308944	9606.ENSP00000275053	0	0	0	0	0.129	0.087	0	0.371	0.456
HLTF	FANCD2	9606.ENSP00000308944	9606.ENSP00000287647	0	0	0	0	0.069	0	0	0.539	0.552
HLTF	LBX1	9606.ENSP00000308944	9606.ENSP00000359212	0	0	0	0	0	0.045	0	0.480	0.482
HLTF	PARP1	9606.ENSP00000308944	9606.ENSP00000355759	0	0	0	0	0.099	0.204	0	0.397	0.530
HLTF	RAD52	9606.ENSP00000308944	9606.ENSP00000351284	0	0	0	0	0	0.410	0	0.647	0.782
HOXB13	PRRX1	9606.ENSP00000290295	9606.ENSP00000239461	0	0	0	0	0	0.063	0	0.654	0.662
HOXB13	PARP1	9606.ENSP00000290295	9606.ENSP00000355759	0	0	0	0	0.042	0	0	0.417	0.417
IFNAR1	TBX21	9606.ENSP00000270139	9606.ENSP00000177694	0	0	0	0	0.084	0.063	0	0.373	0.414
IFNAR1	OSM	9606.ENSP00000270139	9606.ENSP00000215781	0	0	0	0	0.044	0	0.650	0.152	0.691
IFNAR1	IL10RA	9606.ENSP00000270139	9606.ENSP00000227752	0	0	0.209	0	0.085	0	0	0.415	0.540
IFNAR1	CD69	9606.ENSP00000270139	9606.ENSP00000228434	0	0	0	0	0.059	0	0	0.425	0.435
IFNAR1	IL4	9606.ENSP00000270139	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.604	0.855
IFNAR1	EPO	9606.ENSP00000270139	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0.198	0.707
IFNAR1	IL10RB	9606.ENSP00000270139	9606.ENSP00000290200	0	0	0	0.652	0.178	0	0	0.395	0.482
IFNAR1	PARP9	9606.ENSP00000270139	9606.ENSP00000353512	0	0	0	0	0.054	0	0	0.478	0.485
IFNAR1	CD86	9606.ENSP00000270139	9606.ENSP00000332049	0	0	0	0	0.080	0	0	0.483	0.504
IFNAR1	PRMT1	9606.ENSP00000270139	9606.ENSP00000406162	0	0	0	0	0.060	0.292	0	0.318	0.506
IFNAR1	IL22RA1	9606.ENSP00000270139	9606.ENSP00000270800	0	0	0	0.557	0	0.317	0	0.322	0.517
IFNAR1	IL1R2	9606.ENSP00000270139	9606.ENSP00000330959	0	0	0.247	0	0.104	0	0	0.517	0.646
IFNAR1	AXL	9606.ENSP00000270139	9606.ENSP00000301178	0	0	0	0	0	0.095	0	0.921	0.925
IGFL3	IGFLR1	9606.ENSP00000344860	9606.ENSP00000246532	0	0	0	0	0	0.423	0	0.505	0.702
IGFLR1	IGFL3	9606.ENSP00000246532	9606.ENSP00000344860	0	0	0	0	0	0.423	0	0.505	0.702
IGLL1	CD22	9606.ENSP00000329312	9606.ENSP00000085219	0	0	0	0	0.050	0.126	0	0.605	0.643
IGLL1	CD79A	9606.ENSP00000329312	9606.ENSP00000221972	0	0	0	0	0.137	0.179	0.540	0.992	0.997
IGLL1	NECTIN2	9606.ENSP00000329312	9606.ENSP00000252483	0	0	0	0	0	0	0	0.493	0.493
IGLL1	BCR	9606.ENSP00000329312	9606.ENSP00000303507	0	0	0	0	0.055	0	0	0.504	0.511
IGLL1	MZB1	9606.ENSP00000329312	9606.ENSP00000303920	0	0	0	0	0.347	0	0	0.602	0.729
IGLL1	CD9	9606.ENSP00000329312	9606.ENSP00000371958	0	0	0	0	0	0.467	0	0.053	0.474
IL10RA	TBX21	9606.ENSP00000227752	9606.ENSP00000177694	0	0	0	0	0.232	0	0	0.447	0.557
IL10RA	LAG3	9606.ENSP00000227752	9606.ENSP00000203629	0	0	0.204	0	0.109	0	0	0.364	0.510
IL10RA	OSM	9606.ENSP00000227752	9606.ENSP00000215781	0	0	0	0	0.203	0	0.650	0.221	0.763
IL10RA	CLEC7A	9606.ENSP00000227752	9606.ENSP00000302569	0	0	0	0	0.186	0	0	0.301	0.406
IL10RA	IL18RAP	9606.ENSP00000227752	9606.ENSP00000264260	0	0	0	0	0.219	0	0	0.274	0.410
IL10RA	CD46	9606.ENSP00000227752	9606.ENSP00000313875	0	0	0	0	0.086	0	0	0.422	0.449
IL10RA	PRDM1	9606.ENSP00000227752	9606.ENSP00000358092	0	0	0	0	0.178	0	0	0.369	0.459
IL10RA	IL1RN	9606.ENSP00000227752	9606.ENSP00000259206	0	0	0	0	0.143	0	0	0.397	0.461
IL10RA	CD69	9606.ENSP00000227752	9606.ENSP00000228434	0	0	0	0	0.271	0	0	0.322	0.484
IL10RA	CCRL2	9606.ENSP00000227752	9606.ENSP00000349967	0	0	0	0	0.181	0	0	0.397	0.485
IL10RA	IFNAR1	9606.ENSP00000227752	9606.ENSP00000270139	0	0	0.209	0	0.085	0	0	0.415	0.540
IL10RA	TYROBP	9606.ENSP00000227752	9606.ENSP00000262629	0	0	0	0	0.485	0	0	0.224	0.583
IL10RA	IL6ST	9606.ENSP00000227752	9606.ENSP00000370698	0	0	0	0	0.042	0	0	0.608	0.608
IL10RA	IL1R2	9606.ENSP00000227752	9606.ENSP00000330959	0	0	0	0	0.115	0	0	0.615	0.645
IL10RA	EPO	9606.ENSP00000227752	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0.091	0.668
IL10RA	CD86	9606.ENSP00000227752	9606.ENSP00000332049	0	0	0	0	0.432	0	0	0.477	0.690
IL10RA	CCL4	9606.ENSP00000227752	9606.ENSP00000482259	0	0	0	0	0.304	0	0	0.587	0.700
IL10RA	CSF1R	9606.ENSP00000227752	9606.ENSP00000286301	0	0	0	0	0.413	0	0	0.533	0.714
IL10RA	IL4	9606.ENSP00000227752	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.802	0.927
IL10RA	IL22RA1	9606.ENSP00000227752	9606.ENSP00000270800	0	0	0.225	0	0	0	0	0.971	0.976
IL10RA	IL10RB	9606.ENSP00000227752	9606.ENSP00000290200	0	0	0	0	0.129	0.926	0.900	0.999	0.999
IL10RB	OSM	9606.ENSP00000290200	9606.ENSP00000215781	0	0	0	0	0.049	0	0.650	0.199	0.710
IL10RB	IL10RA	9606.ENSP00000290200	9606.ENSP00000227752	0	0	0	0	0.129	0.926	0.900	0.999	0.999
IL10RB	IL4	9606.ENSP00000290200	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.569	0.842
IL10RB	EPO	9606.ENSP00000290200	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0.060	0.656
IL10RB	IFNAR1	9606.ENSP00000290200	9606.ENSP00000270139	0	0	0	0.652	0.178	0	0	0.395	0.482
IL10RB	IL22RA1	9606.ENSP00000290200	9606.ENSP00000270800	0	0	0	0	0	0.561	0.800	0.999	0.999
IL10RB	CCRL2	9606.ENSP00000290200	9606.ENSP00000349967	0	0	0	0	0.133	0	0	0.348	0.410
IL10RB	IL1R2	9606.ENSP00000290200	9606.ENSP00000330959	0	0	0	0	0.092	0	0	0.380	0.413
IL10RB	CCL19	9606.ENSP00000290200	9606.ENSP00000308815	0	0	0	0	0	0	0	0.511	0.511
IL17RC	IL22RA1	9606.ENSP00000295981	9606.ENSP00000270800	0	0	0	0	0.042	0	0	0.766	0.766
IL18RAP	TBX21	9606.ENSP00000264260	9606.ENSP00000177694	0	0	0	0	0.251	0	0	0.398	0.530
IL18RAP	IL10RA	9606.ENSP00000264260	9606.ENSP00000227752	0	0	0	0	0.219	0	0	0.274	0.410
IL18RAP	IL1RN	9606.ENSP00000264260	9606.ENSP00000259206	0	0	0	0	0.155	0	0	0.345	0.423
IL18RAP	IL37	9606.ENSP00000264260	9606.ENSP00000263326	0	0	0	0	0.060	0	0.900	0.570	0.956
IL18RAP	IL1R2	9606.ENSP00000264260	9606.ENSP00000330959	0	0	0	0.599	0.229	0	0	0.344	0.472
IL18RAP	S100A12	9606.ENSP00000264260	9606.ENSP00000357726	0	0	0	0	0.342	0	0	0.259	0.492
IL1R2	TIMP1	9606.ENSP00000330959	9606.ENSP00000218388	0	0	0	0	0.069	0.045	0	0.447	0.465
IL1R2	IL10RA	9606.ENSP00000330959	9606.ENSP00000227752	0	0	0	0	0.115	0	0	0.615	0.645
IL1R2	IL4	9606.ENSP00000330959	9606.ENSP00000231449	0	0	0	0	0.044	0	0	0.464	0.466
IL1R2	IL1RN	9606.ENSP00000330959	9606.ENSP00000259206	0	0	0	0	0.271	0.292	0.900	0.915	0.995
IL1R2	IRAK3	9606.ENSP00000330959	9606.ENSP00000261233	0	0	0	0	0.161	0.081	0	0.418	0.512
IL1R2	IL37	9606.ENSP00000330959	9606.ENSP00000263326	0	0	0	0	0.044	0	0	0.428	0.430
IL1R2	IL18RAP	9606.ENSP00000330959	9606.ENSP00000264260	0	0	0	0.599	0.229	0	0	0.344	0.472
IL1R2	IFNAR1	9606.ENSP00000330959	9606.ENSP00000270139	0	0	0.247	0	0.104	0	0	0.517	0.646
IL1R2	IL10RB	9606.ENSP00000330959	9606.ENSP00000290200	0	0	0	0	0.092	0	0	0.380	0.413
IL1R2	CLEC7A	9606.ENSP00000330959	9606.ENSP00000302569	0	0	0	0	0.098	0.091	0	0.482	0.538
IL1R2	CCRL2	9606.ENSP00000330959	9606.ENSP00000349967	0	0	0	0	0.109	0.091	0	0.337	0.416
IL1R2	CCL4	9606.ENSP00000330959	9606.ENSP00000482259	0	0	0	0	0.131	0.099	0	0.375	0.468
IL1R2	S100A12	9606.ENSP00000330959	9606.ENSP00000357726	0	0	0	0	0.254	0.093	0	0.370	0.536
IL1R2	CD86	9606.ENSP00000330959	9606.ENSP00000332049	0	0	0	0	0.120	0	0.400	0.231	0.559
IL1R2	IL6ST	9606.ENSP00000330959	9606.ENSP00000370698	0	0	0	0	0	0.045	0	0.586	0.587
IL1RN	TIMP1	9606.ENSP00000259206	9606.ENSP00000218388	0	0	0	0	0.107	0	0	0.397	0.439
IL1RN	IL10RA	9606.ENSP00000259206	9606.ENSP00000227752	0	0	0	0	0.143	0	0	0.397	0.461
IL1RN	CD69	9606.ENSP00000259206	9606.ENSP00000228434	0	0	0	0	0.100	0	0	0.383	0.421
IL1RN	IL4	9606.ENSP00000259206	9606.ENSP00000231449	0	0	0	0	0.042	0	0	0.740	0.740
IL1RN	CLEC7A	9606.ENSP00000259206	9606.ENSP00000302569	0	0	0	0	0.181	0	0	0.319	0.419
IL1RN	CD86	9606.ENSP00000259206	9606.ENSP00000332049	0	0	0	0	0.180	0	0	0.325	0.422
IL1RN	IL18RAP	9606.ENSP00000259206	9606.ENSP00000264260	0	0	0	0	0.155	0	0	0.345	0.423
IL1RN	CCRL2	9606.ENSP00000259206	9606.ENSP00000349967	0	0	0	0	0.212	0	0	0.333	0.453
IL1RN	CARD8	9606.ENSP00000259206	9606.ENSP00000499211	0	0	0	0	0.059	0	0	0.452	0.463
IL1RN	NLRP1	9606.ENSP00000259206	9606.ENSP00000460475	0	0	0	0	0.062	0	0	0.517	0.528
IL1RN	S100A12	9606.ENSP00000259206	9606.ENSP00000357726	0	0	0	0	0.375	0	0	0.375	0.593
IL1RN	MMP13	9606.ENSP00000259206	9606.ENSP00000260302	0	0	0	0	0.113	0	0	0.562	0.595
IL1RN	CCL4	9606.ENSP00000259206	9606.ENSP00000482259	0	0	0	0	0.174	0	0	0.583	0.641
IL1RN	IL1R2	9606.ENSP00000259206	9606.ENSP00000330959	0	0	0	0	0.271	0.292	0.900	0.915	0.995
IL22RA1	OSM	9606.ENSP00000270800	9606.ENSP00000215781	0	0	0	0	0	0	0.650	0.176	0.699
IL22RA1	IL10RA	9606.ENSP00000270800	9606.ENSP00000227752	0	0	0.225	0	0	0	0	0.971	0.976
IL22RA1	IL4	9606.ENSP00000270800	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.370	0.770
IL22RA1	EPO	9606.ENSP00000270800	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0	0.650
IL22RA1	IFNAR1	9606.ENSP00000270800	9606.ENSP00000270139	0	0	0	0.557	0	0.317	0	0.322	0.517
IL22RA1	CCRL2	9606.ENSP00000270800	9606.ENSP00000349967	0	0	0	0	0	0	0	0.404	0.404
IL22RA1	C16orf46	9606.ENSP00000270800	9606.ENSP00000299578	0	0	0.473	0	0	0	0	0	0.473
IL22RA1	IL17RC	9606.ENSP00000270800	9606.ENSP00000295981	0	0	0	0	0.042	0	0	0.766	0.766
IL22RA1	IL10RB	9606.ENSP00000270800	9606.ENSP00000290200	0	0	0	0	0	0.561	0.800	0.999	0.999
IL27	TBX21	9606.ENSP00000349365	9606.ENSP00000177694	0	0	0	0	0.115	0.045	0	0.709	0.732
IL27	CRLF1	9606.ENSP00000349365	9606.ENSP00000376188	0	0	0	0	0.086	0.292	0.900	0.766	0.982
IL27	IL6ST	9606.ENSP00000349365	9606.ENSP00000370698	0	0	0	0	0	0.903	0.900	0.653	0.996
IL37	IL4	9606.ENSP00000263326	9606.ENSP00000231449	0	0	0	0	0.044	0	0	0.475	0.476
IL37	GSDMA	9606.ENSP00000263326	9606.ENSP00000301659	0	0	0	0	0	0	0	0.407	0.407
IL37	IL1R2	9606.ENSP00000263326	9606.ENSP00000330959	0	0	0	0	0.044	0	0	0.428	0.430
IL37	NLRP1	9606.ENSP00000263326	9606.ENSP00000460475	0	0	0.333	0	0.055	0	0	0.274	0.502
IL37	IL18RAP	9606.ENSP00000263326	9606.ENSP00000264260	0	0	0	0	0.060	0	0.900	0.570	0.956
IL4	CD22	9606.ENSP00000231449	9606.ENSP00000085219	0	0	0	0	0	0	0	0.423	0.423
IL4	TBX21	9606.ENSP00000231449	9606.ENSP00000177694	0	0	0	0	0.059	0	0	0.885	0.887
IL4	FGF20	9606.ENSP00000231449	9606.ENSP00000180166	0	0	0	0	0.080	0	0	0.623	0.639
IL4	LAG3	9606.ENSP00000231449	9606.ENSP00000203629	0	0	0	0	0	0	0	0.585	0.585
IL4	OSM	9606.ENSP00000231449	9606.ENSP00000215781	0	0	0	0	0.060	0	0	0.506	0.515
IL4	TIMP1	9606.ENSP00000231449	9606.ENSP00000218388	0	0	0	0	0	0	0	0.720	0.720
IL4	IL10RA	9606.ENSP00000231449	9606.ENSP00000227752	0	0	0	0	0	0	0.650	0.802	0.927
IL4	CD69	9606.ENSP00000231449	9606.ENSP00000228434	0	0	0	0	0.058	0	0	0.753	0.757
IL4	NAALADL1	9606.ENSP00000231449	9606.ENSP00000351484	0	0	0	0	0.042	0	0	0.405	0.405
IL4	GATA1	9606.ENSP00000231449	9606.ENSP00000365858	0	0	0	0	0.066	0.059	0	0.381	0.408
IL4	CD9	9606.ENSP00000231449	9606.ENSP00000371958	0	0	0	0	0	0	0	0.411	0.410
IL4	SIGLEC8	9606.ENSP00000231449	9606.ENSP00000321077	0	0	0	0	0.102	0	0	0.375	0.415
IL4	MPPE1	9606.ENSP00000231449	9606.ENSP00000465894	0	0	0	0	0	0	0	0.417	0.416
IL4	TNFSF9	9606.ENSP00000231449	9606.ENSP00000245817	0	0	0	0	0	0	0	0.418	0.418
IL4	AXL	9606.ENSP00000231449	9606.ENSP00000301178	0	0	0	0	0.055	0	0	0.415	0.424
IL4	BTLA	9606.ENSP00000231449	9606.ENSP00000333919	0	0	0	0	0.048	0	0	0.420	0.424
IL4	FLT3	9606.ENSP00000231449	9606.ENSP00000241453	0	0	0	0	0.044	0	0	0.440	0.441
IL4	MMP13	9606.ENSP00000231449	9606.ENSP00000260302	0	0	0	0	0.052	0	0	0.442	0.449
IL4	IL1R2	9606.ENSP00000231449	9606.ENSP00000330959	0	0	0	0	0.044	0	0	0.464	0.466
IL4	IL37	9606.ENSP00000231449	9606.ENSP00000263326	0	0	0	0	0.044	0	0	0.475	0.476
IL4	KLRG1	9606.ENSP00000231449	9606.ENSP00000266551	0	0	0	0	0.044	0	0	0.484	0.486
IL4	CLU	9606.ENSP00000231449	9606.ENSP00000315130	0	0	0	0	0	0	0	0.533	0.533
IL4	PRDM1	9606.ENSP00000231449	9606.ENSP00000358092	0	0	0	0	0	0	0	0.546	0.546
IL4	ABL1	9606.ENSP00000231449	9606.ENSP00000361423	0	0	0	0	0	0	0	0.553	0.553
IL4	NLRP1	9606.ENSP00000231449	9606.ENSP00000460475	0	0	0	0	0	0	0	0.557	0.557
IL4	NRP1	9606.ENSP00000231449	9606.ENSP00000265371	0	0	0	0	0	0	0	0.563	0.563
IL4	CD200R1	9606.ENSP00000231449	9606.ENSP00000311035	0	0	0	0	0.101	0	0	0.541	0.569
IL4	DCSTAMP	9606.ENSP00000231449	9606.ENSP00000297581	0	0	0	0	0.056	0	0	0.572	0.578
IL4	CCL19	9606.ENSP00000231449	9606.ENSP00000308815	0	0	0	0	0.045	0	0	0.581	0.582
IL4	NGF	9606.ENSP00000231449	9606.ENSP00000358525	0	0	0	0	0	0	0	0.585	0.585
IL4	HIF1A	9606.ENSP00000231449	9606.ENSP00000437955	0	0	0	0	0	0	0	0.585	0.585
IL4	CLEC7A	9606.ENSP00000231449	9606.ENSP00000302569	0	0	0	0	0.044	0	0	0.597	0.599
IL4	KITLG	9606.ENSP00000231449	9606.ENSP00000495951	0	0	0	0	0	0	0	0.600	0.600
IL4	CSF1R	9606.ENSP00000231449	9606.ENSP00000286301	0	0	0	0	0	0	0	0.608	0.608
IL4	EPO	9606.ENSP00000231449	9606.ENSP00000252723	0	0	0	0	0.047	0	0	0.652	0.654
IL4	OSMR	9606.ENSP00000231449	9606.ENSP00000274276	0	0	0	0	0	0	0.650	0.290	0.740
IL4	IL1RN	9606.ENSP00000231449	9606.ENSP00000259206	0	0	0	0	0.042	0	0	0.740	0.740
IL4	LEPR	9606.ENSP00000231449	9606.ENSP00000330393	0	0	0	0	0	0	0.650	0.299	0.744
IL4	IL6ST	9606.ENSP00000231449	9606.ENSP00000370698	0	0	0	0	0	0	0.650	0.348	0.762
IL4	IL22RA1	9606.ENSP00000231449	9606.ENSP00000270800	0	0	0	0	0	0	0.650	0.370	0.770
IL4	CCRL2	9606.ENSP00000231449	9606.ENSP00000349967	0	0	0	0	0.042	0	0	0.788	0.788
IL4	CCL4	9606.ENSP00000231449	9606.ENSP00000482259	0	0	0	0	0.059	0	0	0.802	0.805
IL4	IL10RB	9606.ENSP00000231449	9606.ENSP00000290200	0	0	0	0	0	0	0.650	0.569	0.842
IL4	IFNAR1	9606.ENSP00000231449	9606.ENSP00000270139	0	0	0	0	0	0	0.650	0.604	0.855
IL4	CRLF2	9606.ENSP00000231449	9606.ENSP00000370978	0	0	0	0	0.054	0	0.650	0.678	0.884
IL4	CD86	9606.ENSP00000231449	9606.ENSP00000332049	0	0	0	0	0	0	0	0.917	0.917
IL6ST	TBX21	9606.ENSP00000370698	9606.ENSP00000177694	0	0	0	0	0.055	0	0	0.494	0.501
IL6ST	OSM	9606.ENSP00000370698	9606.ENSP00000215781	0	0	0	0	0	0.778	0.900	0.945	0.998
IL6ST	IL10RA	9606.ENSP00000370698	9606.ENSP00000227752	0	0	0	0	0.042	0	0	0.608	0.608
IL6ST	IL4	9606.ENSP00000370698	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.348	0.762
IL6ST	APOB	9606.ENSP00000370698	9606.ENSP00000233242	0	0	0	0	0	0	0	0.427	0.426
IL6ST	EPO	9606.ENSP00000370698	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0.136	0.684
IL6ST	OSMR	9606.ENSP00000370698	9606.ENSP00000274276	0	0	0	0.570	0.081	0.510	0.800	0.761	0.975
IL6ST	CLCF1	9606.ENSP00000370698	9606.ENSP00000309338	0	0	0	0	0	0	0.900	0.611	0.959
IL6ST	LEPR	9606.ENSP00000370698	9606.ENSP00000330393	0	0	0	0.558	0.072	0	0	0.482	0.498
IL6ST	IL1R2	9606.ENSP00000370698	9606.ENSP00000330959	0	0	0	0	0	0.045	0	0.586	0.587
IL6ST	IL27	9606.ENSP00000370698	9606.ENSP00000349365	0	0	0	0	0	0.903	0.900	0.653	0.996
IL6ST	CRLF1	9606.ENSP00000370698	9606.ENSP00000376188	0	0	0	0.662	0	0	0.500	0.097	0.529
IRAK3	IL1R2	9606.ENSP00000261233	9606.ENSP00000330959	0	0	0	0	0.161	0.081	0	0.418	0.512
IRAK3	TMED7-TICAM2	9606.ENSP00000261233	9606.ENSP00000282382	0	0	0	0	0.074	0.092	0	0.574	0.610
ITGA2B	ITGB4	9606.ENSP00000262407	9606.ENSP00000200181	0	0	0	0	0.060	0.135	0.540	0.594	0.827
ITGA2B	FLT3	9606.ENSP00000262407	9606.ENSP00000241453	0	0	0	0	0.058	0	0	0.581	0.589
ITGA2B	EPO	9606.ENSP00000262407	9606.ENSP00000252723	0	0	0	0	0.055	0	0	0.507	0.514
ITGA2B	TMX3	9606.ENSP00000262407	9606.ENSP00000299608	0	0	0	0	0	0	0.400	0	0.400
ITGA2B	METTL8	9606.ENSP00000262407	9606.ENSP00000480056	0	0	0	0	0	0	0	0.425	0.425
ITGA2B	PRMT1	9606.ENSP00000262407	9606.ENSP00000406162	0	0	0	0	0	0	0.500	0.112	0.537
ITGA2B	KITLG	9606.ENSP00000262407	9606.ENSP00000495951	0	0	0	0	0	0	0	0.583	0.583
ITGA2B	CSF1R	9606.ENSP00000262407	9606.ENSP00000286301	0	0	0	0	0.085	0	0	0.593	0.612
ITGA2B	CD9	9606.ENSP00000262407	9606.ENSP00000371958	0	0	0	0	0.110	0.046	0.400	0.678	0.814
ITGA2B	GATA1	9606.ENSP00000262407	9606.ENSP00000365858	0	0	0	0	0.305	0	0.500	0.782	0.917
ITGA2B	GP9	9606.ENSP00000262407	9606.ENSP00000303942	0	0	0	0	0.783	0.050	0	0.914	0.980
ITGB4	CCRL2	9606.ENSP00000200181	9606.ENSP00000349967	0	0	0	0	0.059	0	0	0.396	0.407
ITGB4	CADM1	9606.ENSP00000200181	9606.ENSP00000329797	0	0	0	0	0	0.211	0	0.461	0.556
ITGB4	CD9	9606.ENSP00000200181	9606.ENSP00000371958	0	0	0	0	0.084	0	0	0.580	0.599
ITGB4	ITGA2B	9606.ENSP00000200181	9606.ENSP00000262407	0	0	0	0	0.060	0.135	0.540	0.594	0.827
ITPRID2	TESPA1	9606.ENSP00000388731	9606.ENSP00000400892	0	0	0	0.664	0	0.606	0	0.197	0.670
KCNA5	TRPM4	9606.ENSP00000252321	9606.ENSP00000252826	0	0	0	0	0	0.064	0	0.389	0.403
KCNA5	CXorf66	9606.ENSP00000252321	9606.ENSP00000359571	0	0	0	0	0.244	0.255	0	0.057	0.422
KCNA5	SCN2A	9606.ENSP00000252321	9606.ENSP00000490107	0	0	0	0	0.084	0.094	0	0.411	0.469
KCNA5	RPS4Y2	9606.ENSP00000252321	9606.ENSP00000486252	0	0	0	0	0.301	0.289	0	0.055	0.489
KCNA5	MRPL24	9606.ENSP00000252321	9606.ENSP00000354525	0	0	0	0	0.302	0.289	0	0.104	0.516
KCNA5	KCNJ4	9606.ENSP00000252321	9606.ENSP00000306497	0	0	0	0	0.074	0	0	0.599	0.613
KCNJ4	KCNA5	9606.ENSP00000306497	9606.ENSP00000252321	0	0	0	0	0.074	0	0	0.599	0.613
KCNJ4	CASK	9606.ENSP00000306497	9606.ENSP00000494788	0	0	0	0	0	0.525	0	0.201	0.604
KCNS2	CXorf66	9606.ENSP00000287042	9606.ENSP00000359571	0	0	0	0	0.244	0.255	0	0.057	0.422
KCNS2	RPS4Y2	9606.ENSP00000287042	9606.ENSP00000486252	0	0	0	0	0.301	0.289	0	0.055	0.489
KCNS2	MRPL24	9606.ENSP00000287042	9606.ENSP00000354525	0	0	0	0	0.302	0.289	0	0.104	0.516
KCTD20	KCTD21	9606.ENSP00000362836	9606.ENSP00000339340	0	0	0	0	0.049	0	0	0.507	0.511
KCTD20	KCTD4	9606.ENSP00000362836	9606.ENSP00000368402	0	0	0	0	0	0	0	0.466	0.466
KCTD21	KCTD20	9606.ENSP00000339340	9606.ENSP00000362836	0	0	0	0	0.049	0	0	0.507	0.511
KCTD4	KCTD20	9606.ENSP00000368402	9606.ENSP00000362836	0	0	0	0	0	0	0	0.466	0.466
